ID,REGION,SUBREGION,COUNTRY,LOCATION,LAT,LON,SEVERITY_CODE,BLEACHING_SEVERITY
6698,Americas,U.S. Caribbean,Florida (USA),Middle Keys: Coffins Patch,24.68558,-80.96443,-1,Severity Unknown
6699,Americas,U.S. Caribbean,Florida (USA),Middle Keys: East Marker 49,24.69337,-81.02029,-1,Severity Unknown
6691,Americas,U.S. Caribbean,Florida (USA),Middle Keys: Sombrero Reef SPA,24.62558,-81.11131,-1,Severity Unknown
2346,Americas,U.S. Caribbean,Florida (USA),Mosquito Bank,25.06666667,-80.41666667,-1,Severity Unknown
6662,Americas,U.S. Caribbean,Florida (USA),Upper Keys: Basin and Hills-4,25.23587,-80.2592,-1,Severity Unknown
6663,Americas,U.S. Caribbean,Florida (USA),Upper Keys: Little Grecian,25.11875,-80.3015,-1,Severity Unknown
6664,Americas,U.S. Caribbean,Florida (USA),Upper Keys: North North Dry Rocks,25.13632,-80.28962,-1,Severity Unknown
6661,Americas,U.S. Caribbean,Florida (USA),Upper Keys: South Carysfort,25.20888,-80.2189,-1,Severity Unknown
6665,Americas,U.S. Caribbean,Florida (USA),Upper Keys: The Elbow,25.1408,-80.25932,-1,Severity Unknown
6670,Americas,U.S. Caribbean,Florida (USA),Upper Keys: White Banks Dry Rocks,25.04493,-80.36987,-1,Severity Unknown
6602,Americas,U.S. Caribbean,Puerto Rico,Bajo Blade,18.34215,-65.53302,-1,Severity Unknown
4038,Americas,U.S. Caribbean,Puerto Rico,Culebra Island,18.291,-65.25,-1,Severity Unknown
2281,Americas,U.S. Caribbean,Puerto Rico,Culebra Island,18.3,-65.26666667,-1,Severity Unknown
2282,Americas,U.S. Caribbean,Puerto Rico,Culebra Island,18.3,-65.26666667,-1,Severity Unknown
6592,Americas,U.S. Caribbean,Puerto Rico,Culebra: Carlos Rosario North,18.32865,-65.33253,-1,Severity Unknown
6595,Americas,U.S. Caribbean,Puerto Rico,Culebra: Cayo Norte,18.3311,-65.24837,-1,Severity Unknown
6597,Americas,U.S. Caribbean,Puerto Rico,Culebra: Cayo Norte West,18.33838,-65.26479,-1,Severity Unknown
4068,Americas,U.S. Caribbean,Puerto Rico,La Parguera,17.923,-67.066,-1,Severity Unknown
6874,Americas,U.S. Caribbean,Puerto Rico,"La Parguera, Southwest coast of Puerto Rico",17.97,-67.05,-1,Severity Unknown
7289,Americas,U.S. Caribbean,Puerto Rico,Mona Island,18.25,-66.5,-1,Severity Unknown
7291,Americas,U.S. Caribbean,Puerto Rico,Mona Island,18.25,-66.5,-1,Severity Unknown
2256,Americas,U.S. Caribbean,Puerto Rico,Mona Island ( Isla de Mona ),18.06666667,-67.86666667,-1,Severity Unknown
2257,Americas,U.S. Caribbean,Puerto Rico,Mona Island ( Isla de Mona ),18.06666667,-67.86666667,-1,Severity Unknown
2273,Americas,U.S. Caribbean,Puerto Rico,Puerto Rico,17.86666667,-66.43333333,-1,Severity Unknown
2274,Americas,U.S. Caribbean,Puerto Rico,Puerto Rico,17.86666667,-66.43333333,-1,Severity Unknown
2276,Americas,U.S. Caribbean,Puerto Rico,Puerto Rico,17.86666667,-66.43333333,-1,Severity Unknown
2277,Americas,U.S. Caribbean,Puerto Rico,Puerto Rico,17.86666667,-66.43333333,-1,Severity Unknown
2279,Americas,U.S. Caribbean,Puerto Rico,Puerto Rico,17.86666667,-66.43333333,-1,Severity Unknown
6599,Americas,U.S. Caribbean,Puerto Rico,S.W. Cayo Lobo,18.37393,-65.56979,-1,Severity Unknown
6594,Americas,U.S. Caribbean,Puerto Rico,Vieques: 1,18.15713,-65.3194,-1,Severity Unknown
6593,Americas,U.S. Caribbean,Puerto Rico,Vieques: 2,18.15142,-65.30475,-1,Severity Unknown
6894,Americas,U.S. Caribbean,United States,"Lahaina, Maui",20.88,-156.69,-1,Severity Unknown
2245,Americas,U.S. Caribbean,United States,West Flower Garden Banks,27.86666667,-93.81666667,-1,Severity Unknown
3956,Americas,U.S. Caribbean,Virgin Islands (U.S.),Buck Island Reef National Monument,17.791,-64.604,-1,Severity Unknown
2227,Americas,U.S. Caribbean,Virgin Islands (U.S.),St. Croix,17.73333333,-64.73333333,-1,Severity Unknown
2228,Americas,U.S. Caribbean,Virgin Islands (U.S.),St. Croix,17.73333333,-64.73333333,-1,Severity Unknown
2271,Americas,U.S. Caribbean,Virgin Islands (U.S.),St. Thomas,18.33333333,-64.93333333,-1,Severity Unknown
2225,Americas,U.S. Caribbean,Virgin Islands (U.S.),US Virgin Islands,17.705,-64.693,-1,Severity Unknown
2226,Americas,U.S. Caribbean,Virgin Islands (U.S.),US Virgin Islands,17.705,-64.693,-1,Severity Unknown
3322,Asia,North and East Asia,Japan,"Cape Maeda, Okinawa",26.44,127.774,-1,Severity Unknown
2366,Asia,North and East Asia,Japan,Iriomote,24.31666667,123.8833333,-1,Severity Unknown
3894,Asia,North and East Asia,Japan,Ishigaki Island,24.351,124.113,-1,Severity Unknown
2249,Asia,North and East Asia,Japan,Japan,30,130,-1,Severity Unknown
7039,Asia,North and East Asia,Japan,"Kagoshima, Yoron Island",27.06,128.41,-1,Severity Unknown
7040,Asia,North and East Asia,Japan,"Kagoshima, Yoron Island",27.06,128.41,-1,Severity Unknown
2347,Asia,North and East Asia,Japan,Okinawa,26.5,128,-1,Severity Unknown
2348,Asia,North and East Asia,Japan,Okinawa,26.5,128,-1,Severity Unknown
2241,Asia,North and East Asia,Japan,Okinawa Kaigan,26.38333333,128,-1,Severity Unknown
2364,Asia,North and East Asia,Taiwan,Taiwan,23.05,121.15,-1,Severity Unknown
2365,Asia,North and East Asia,Taiwan,Taiwan,23.05,121.15,-1,Severity Unknown
2116,Asia,South Asia,India,Andaman Islands,11.73333333,92.88333333,-1,Severity Unknown
7248,Asia,South Asia,India,"Appa, Keezhakarai Group of Islands",9.165,78.82,-1,Severity Unknown
7250,Asia,South Asia,India,"Appa, Keezhakarai Group of Islands",9.165,78.82,-1,Severity Unknown
7251,Asia,South Asia,India,"Appa, Keezhakarai Group of Islands",9.165,78.82,-1,Severity Unknown
7252,Asia,South Asia,India,"Appa, Keezhakarai Group of Islands",9.165,78.82,-1,Severity Unknown
7286,Asia,South Asia,India,"Deredetherre, Minicoy",8.2833,73.0667,-1,Severity Unknown
7226,Asia,South Asia,India,Gulf of Mannar,9.01,78.71,-1,Severity Unknown
7227,Asia,South Asia,India,Gulf of Mannar,9.01,78.71,-1,Severity Unknown
7228,Asia,South Asia,India,Gulf of Mannar,9.01,78.71,-1,Severity Unknown
7229,Asia,South Asia,India,Gulf of Mannar,9.01,78.71,-1,Severity Unknown
7230,Asia,South Asia,India,Gulf of Mannar,9.01,78.71,-1,Severity Unknown
7231,Asia,South Asia,India,Gulf of Mannar,9.01,78.11,-1,Severity Unknown
7232,Asia,South Asia,India,Gulf of Mannar,9.01,78.11,-1,Severity Unknown
3893,Asia,South Asia,India,Gulf Of Mannar,9.2912,79.1852,-1,Severity Unknown
7219,Asia,South Asia,India,Havelock Island (Andamans),12.04776111,92.98414444,-1,Severity Unknown
7260,Asia,South Asia,India,"Kariyachali, Tuticorin Group of Islands",8.954,78.252,-1,Severity Unknown
7261,Asia,South Asia,India,"Kariyachali, Tuticorin Group of Islands",8.954,78.252,-1,Severity Unknown
7262,Asia,South Asia,India,"Kariyachali, Tuticorin Group of Islands",8.954,78.252,-1,Severity Unknown
2603,Asia,South Asia,India,"Keelakarai, Gulf of Mannar",9.14,78.5,-1,Severity Unknown
7266,Asia,South Asia,India,"Koswari, Tuticorin Group of Islands",8.868,78.225,-1,Severity Unknown
7268,Asia,South Asia,India,"Koswari, Tuticorin Group of Islands",8.868,78.225,-1,Severity Unknown
7269,Asia,South Asia,India,"Koswari, Tuticorin Group of Islands",8.868,78.225,-1,Severity Unknown
7237,Asia,South Asia,India,"Krusadai, Mandapam Groups of Island",9.215,79.128,-1,Severity Unknown
7243,Asia,South Asia,India,"Krusadai, Mandapam Groups of Island",9.215,79.128,-1,Severity Unknown
7240,Asia,South Asia,India,"Krusadai, Mandapam Groups of Island, GoM",9.24,79.209,-1,Severity Unknown
7235,Asia,South Asia,India,"Krusadai, Mandapam Groups of Island, GoM",9.24,79.209,-1,Severity Unknown
7279,Asia,South Asia,India,"Lakshadweep Islands, Kadmat Island",11.201944,72.767222,-1,Severity Unknown
2602,Asia,South Asia,India,"Mandapam, Gulf of Mannar",9,79,-1,Severity Unknown
7241,Asia,South Asia,India,"Manoli, Mandapam Groups of Island",9.215,79.128,-1,Severity Unknown
7242,Asia,South Asia,India,"Manoli, Mandapam Groups of Island",9.215,79.128,-1,Severity Unknown
7244,Asia,South Asia,India,"Mulli, Keezhakarai Group of Islands",9.186,79.128,-1,Severity Unknown
7246,Asia,South Asia,India,"Mulli, Keezhakarai Group of Islands",9.186,79.128,-1,Severity Unknown
7247,Asia,South Asia,India,"Mulli, Keezhakarai Group of Islands",9.186,79.128,-1,Severity Unknown
7249,Asia,South Asia,India,"Mulli, Keezhakarai Group of Islands",9.186,79.128,-1,Severity Unknown
7217,Asia,South Asia,India,North Bay (Andamans),11.70130556,92.75335,-1,Severity Unknown
7218,Asia,South Asia,India,Ross Island (Andamans),11.67063611,92.75954167,-1,Severity Unknown
7233,Asia,South Asia,India,"Shingle, Mandapam group of Islands, GoM",9.241,79.236,-1,Severity Unknown
7234,Asia,South Asia,India,"Shingle, Mandapam group of Islands, GoM",9.24,79.209,-1,Severity Unknown
7287,Asia,South Asia,India,"Tharathare, Minicoy",8.2833,73.0667,-1,Severity Unknown
2604,Asia,South Asia,India,"Tuticorin, Gulf of Mannar",8.75,78.216,-1,Severity Unknown
7257,Asia,South Asia,India,"Upputhani, Tuticorin Group of Islands",7.089,78.491,-1,Severity Unknown
7258,Asia,South Asia,India,"Upputhani, Tuticorin Group of Islands",9.089,78.491,-1,Severity Unknown
7259,Asia,South Asia,India,"Upputhani, Tuticorin Group of Islands",7.089,78.491,-1,Severity Unknown
7270,Asia,South Asia,India,"Vaan , Tuticorin Group of Islands",8.836,78.21,-1,Severity Unknown
7271,Asia,South Asia,India,"Vaan , Tuticorin Group of Islands",8.836,78.21,-1,Severity Unknown
7272,Asia,South Asia,India,"Vaan , Tuticorin Group of Islands",8.836,78.21,-1,Severity Unknown
7254,Asia,South Asia,India,"Valimunai, Keezhakarai Group of Islands",9.153,78.73,-1,Severity Unknown
7255,Asia,South Asia,India,"Valimunai, Keezhakarai Group of Islands",9.165,78.82,-1,Severity Unknown
7256,Asia,South Asia,India,"Valimunai, Keezhakarai Group of Islands",9.153,78.73,-1,Severity Unknown
7263,Asia,South Asia,India,"Villagunchali, Tuticorin Group of Islands",8.938,78.269,-1,Severity Unknown
7264,Asia,South Asia,India,"Villagunchali, Tuticorin Group of Islands",8.954,78.252,-1,Severity Unknown
7265,Asia,South Asia,India,"Villagunchali, Tuticorin Group of Islands",8.954,78.252,-1,Severity Unknown
2016,Asia,South Asia,Maldives,Addu Atoll ( Seenu Atoll ),0.7,73.18333333,-1,Severity Unknown
2048,Asia,South Asia,Maldives,Maldives,3.5,73,-1,Severity Unknown
7278,Asia,South Asia,Sri Lanka,Pigeon Island National Park,8.716667,81.2,-1,Severity Unknown
6926,Asia,Southeast Asia,Cambodia,Koh Rong  Sihanoukville,10.63,103.3,-1,Severity Unknown
6905,Asia,Southeast Asia,Cambodia,"Koh Rong, Sihnaoukville",10.62,103.29,-1,Severity Unknown
2090,Asia,Southeast Asia,Indonesia,Karimun Jawa,-5.866666667,110.3333333,-1,Severity Unknown
7208,Asia,Southeast Asia,Indonesia,Mapor Island,1,104.79,-1,Severity Unknown
7210,Asia,Southeast Asia,Indonesia,Nikoi Island,1.05,104.71,-1,Severity Unknown
2086,Asia,Southeast Asia,Indonesia,Pari Island ( Pulau Pari ),-5.866666667,106.6166667,-1,Severity Unknown
2067,Asia,Southeast Asia,Indonesia,Pari Islands,-5.833333333,106.6333333,-1,Severity Unknown
2085,Asia,Southeast Asia,Indonesia,Tikus Island,-5.483333333,106.4,-1,Severity Unknown
29293,Asia,Southeast Asia,Indonesia,"Tuo Village, Temotu",-8.15,110.583,-1,Severity Unknown
7203,Asia,Southeast Asia,Malaysia,Lankayan Island - Billean Island - Tegaipil Island,6.61,117.87,-1,Severity Unknown
6898,Asia,Southeast Asia,Malaysia,Miri Sarawak,4.27,113.81,-1,Severity Unknown
6900,Asia,Southeast Asia,Malaysia,Miri Sarawak,4.28,113.82,-1,Severity Unknown
6901,Asia,Southeast Asia,Malaysia,Miri Sarawak,4.29,113.82,-1,Severity Unknown
6902,Asia,Southeast Asia,Malaysia,Miri Sarawak,4.34,113.9,-1,Severity Unknown
6903,Asia,Southeast Asia,Malaysia,Miri Sarawak,4.27,113.81,-1,Severity Unknown
29295,Asia,Southeast Asia,Malaysia,Miri Sarawak,4.27,114.81,-1,Severity Unknown
29300,Asia,Southeast Asia,Malaysia,Miri Sarawak,4.27,113.81,-1,Severity Unknown
29303,Asia,Southeast Asia,Malaysia,Miri sarawak,4.34,113.89,-1,Severity Unknown
29304,Asia,Southeast Asia,Malaysia,Miri Sarawak,4.27,113.81,-1,Severity Unknown
6893,Asia,Southeast Asia,Malaysia,Miri Sarawak,4.34,113.9,-1,Severity Unknown
29294,Asia,Southeast Asia,Malaysia,"Miri,  sarawak",4.29,113.81,-1,Severity Unknown
29305,Asia,Southeast Asia,Malaysia,"Miri, sarawak",4.28,113.81,-1,Severity Unknown
29301,Asia,Southeast Asia,Malaysia,"Miri, sarawak",4.287,113.81,-1,Severity Unknown
29298,Asia,Southeast Asia,Malaysia,"Miri, sarawak",4.292,113.82,-1,Severity Unknown
29299,Asia,Southeast Asia,Malaysia,"Miri, sarawak",4.34,113.89,-1,Severity Unknown
7110,Asia,Southeast Asia,Malaysia,"Miri, Sarawak",4.27,113.82,-1,Severity Unknown
6914,Asia,Southeast Asia,Malaysia,"Miri, Sarawak",4.27,114.81,-1,Severity Unknown
6911,Asia,Southeast Asia,Malaysia,"Miri, sarawak",4.29,113.83,-1,Severity Unknown
6904,Asia,Southeast Asia,Malaysia,"Miri, sarawak",4.29,113.82,-1,Severity Unknown
6883,Asia,Southeast Asia,Malaysia,"Miri, Sarawak",4.29,113.83,-1,Severity Unknown
6892,Asia,Southeast Asia,Malaysia,"Miri, Sarawak",4.29,113.83,-1,Severity Unknown
6899,Asia,Southeast Asia,Malaysia,"Mirii, Sarawak",4.34,113.9,-1,Severity Unknown
6915,Asia,Southeast Asia,Malaysia,"Perhentian Island, Trengganu",5.88,102.74,-1,Severity Unknown
29438,Asia,Southeast Asia,Malaysia,Pulau Tinngi,2.271,104.115,-1,Severity Unknown
29318,Asia,Southeast Asia,Philippines,,10.066,125.134,-1,Severity Unknown
29321,Asia,Southeast Asia,Philippines,,10.06,125.13,-1,Severity Unknown
29323,Asia,Southeast Asia,Philippines,,10.06,125.135,-1,Severity Unknown
2548,Asia,Southeast Asia,Philippines,Apo Island Marine Reserve,9.08,123.2667,-1,Severity Unknown
2137,Asia,Southeast Asia,Philippines,Arthur's Rock,13.71666667,120.87,-1,Severity Unknown
1837,Asia,Southeast Asia,Philippines,Panubulon Island ( Panobolon ),10.38333333,122.6,-1,Severity Unknown
1839,Asia,Southeast Asia,Philippines,Rita Island (St. Rita Island ),10.08333333,118.7833333,-1,Severity Unknown
29311,Asia,Southeast Asia,Philippines,Southern Leyte,10.06,125.134,-1,Severity Unknown
29312,Asia,Southeast Asia,Philippines,Southern Leyte,10.157,125.137,-1,Severity Unknown
29317,Asia,Southeast Asia,Philippines,Southern Leyte,10.06,125.135,-1,Severity Unknown
1840,Asia,Southeast Asia,Philippines,Unisan Island,10.34166667,122.595,-1,Severity Unknown
2089,Asia,Southeast Asia,Thailand,Adang Island ( Ko Adang ),6.533333333,99.28333333,-1,Severity Unknown
6925,Asia,Southeast Asia,Thailand,"Koh Tao, Surat Thani",10.09,99.82,-1,Severity Unknown
6927,Asia,Southeast Asia,Thailand,"Koh Tao, Suratthani",10.12,99.83,-1,Severity Unknown
6928,Asia,Southeast Asia,Thailand,"Koh tao, Suratthani",10.09,99.82,-1,Severity Unknown
7128,Asia,Southeast Asia,Thailand,"Koh Tao, Suratthani",10.12,99.83,-1,Severity Unknown
7129,Asia,Southeast Asia,Thailand,"Koh Tao, Suratthani",10.12,99.83,-1,Severity Unknown
2039,Asia,Southeast Asia,Thailand,Lipe Island ( Ko Lee Pee ),6.5,99.3,-1,Severity Unknown
2110,Asia,Southeast Asia,Thailand,Panwa Cape ( Laem Phanwa ),7.75,98.4,-1,Severity Unknown
2075,Asia,Southeast Asia,Thailand,Phuket Island,8.104166667,98.30283333,-1,Severity Unknown
2078,Asia,Southeast Asia,Thailand,Phuket Island,8.104166667,98.30283333,-1,Severity Unknown
2068,Asia,Southeast Asia,Thailand,Phuket Reefs,8,98.33333333,-1,Severity Unknown
2111,Asia,Southeast Asia,Thailand,Yongkasaem Bay,7.833333333,98.76666667,-1,Severity Unknown
54579,Asia,Southeast Asia,Timor-Leste,Atauro,-8.13675,125.6423056,-1,Severity Unknown
54580,Asia,Southeast Asia,Timor-Leste,Atauro,-8.13675,125.6423056,-1,Severity Unknown
54581,Asia,Southeast Asia,Timor-Leste,Atauro,-8.170305556,125.6444722,-1,Severity Unknown
54582,Asia,Southeast Asia,Timor-Leste,Atauro,-8.170305556,125.6444722,-1,Severity Unknown
54467,Asia,Southeast Asia,Timor-Leste,"Behau, Manatuto",8.475972222,125.8836667,-1,Severity Unknown
54468,Asia,Southeast Asia,Timor-Leste,"Behau, Manatuto",8.475972222,125.8836667,-1,Severity Unknown
54577,Asia,Southeast Asia,Timor-Leste,"Bekali, Atauro",-8.186305556,125.6381389,-1,Severity Unknown
54578,Asia,Southeast Asia,Timor-Leste,"Bekali, Atauro",-8.186305556,125.6381389,-1,Severity Unknown
54575,Asia,Southeast Asia,Timor-Leste,"Bikeli, Atauro",-8.200444444,125.6301944,-1,Severity Unknown
54576,Asia,Southeast Asia,Timor-Leste,"Bikeli, Atauro",-8.200444444,125.6301944,-1,Severity Unknown
6836,Australia,Australia and Papua New Guinea,Australia,18095 - Wheeler,-18.79,147.52,-1,Severity Unknown
6816,Australia,Australia and Papua New Guinea,Australia,Agincourt #3,-15.99,145.83,-1,Severity Unknown
6820,Australia,Australia and Papua New Guinea,Australia,Agincourt #3,-15.99,145.83,-1,Severity Unknown
6821,Australia,Australia and Papua New Guinea,Australia,Agincourt #3,-15.99,145.83,-1,Severity Unknown
6824,Australia,Australia and Papua New Guinea,Australia,Agincourt #3,-15.99,145.82,-1,Severity Unknown
6826,Australia,Australia and Papua New Guinea,Australia,Agincourt #3,-15.99,145.83,-1,Severity Unknown
6839,Australia,Australia and Papua New Guinea,Australia,Briggs Reef,-17,146,-1,Severity Unknown
7143,Australia,Australia and Papua New Guinea,Australia,Cocos Keeling,12.11,96.87,-1,Severity Unknown
6835,Australia,Australia and Papua New Guinea,Australia,Eagle Reef 18111,-19,148,-1,Severity Unknown
6852,Australia,Australia and Papua New Guinea,Australia,Hardy Reef,-19.74,149.2,-1,Severity Unknown
6841,Australia,Australia and Papua New Guinea,Australia,Hardy Reef,-19.74,149,-1,Severity Unknown
6842,Australia,Australia and Papua New Guinea,Australia,Hardy Reef,-19.74,149.2,-1,Severity Unknown
6844,Australia,Australia and Papua New Guinea,Australia,Hardy reef,-19.74,149.2,-1,Severity Unknown
6847,Australia,Australia and Papua New Guinea,Australia,Hardy Reef,-19.74,149.2,-1,Severity Unknown
6849,Australia,Australia and Papua New Guinea,Australia,Hardy reef,-19.74,149.2,-1,Severity Unknown
6812,Australia,Australia and Papua New Guinea,Australia,Hardy Reef - Reefworld,-19.7,149.2,-1,Severity Unknown
6823,Australia,Australia and Papua New Guinea,Australia,Knuckle Reef,-19.4667,149.2167,-1,Severity Unknown
6813,Australia,Australia and Papua New Guinea,Australia,Knuckle Reef,-19.52,149.27,-1,Severity Unknown
6838,Australia,Australia and Papua New Guinea,Australia,knucle reef,-19.52,149.27,-1,Severity Unknown
6811,Australia,Australia and Papua New Guinea,Australia,Milln Reef : Whale/ 3 sisters,-16.77,146.26,-1,Severity Unknown
6830,Australia,Australia and Papua New Guinea,Australia,North Keppel  (North side of Goat Point),-23,151,-1,Severity Unknown
6832,Australia,Australia and Papua New Guinea,Australia,North Keppel Island (Eastern MNP Zone),-23,151,-1,Severity Unknown
6850,Australia,Australia and Papua New Guinea,Australia,"Osprey, North Horn",-14,146,-1,Severity Unknown
6834,Australia,Australia and Papua New Guinea,Australia,Viper Reef 18112,-19,148,-1,Severity Unknown
54305,Australia,Australia and Papua New Guinea,Papua New Guinea,"Kaleu Island, New Ireland",-1.523611111,149.5816667,-1,Severity Unknown
54321,Australia,Australia and Papua New Guinea,Papua New Guinea,"Kavieng, New Ireland",-2.628083333,150.6916389,-1,Severity Unknown
54322,Australia,Australia and Papua New Guinea,Papua New Guinea,"Kavieng, New Ireland",-2.628083333,150.6916389,-1,Severity Unknown
54323,Australia,Australia and Papua New Guinea,Papua New Guinea,"Kavieng, New Ireland",-2.646305556,150.6916389,-1,Severity Unknown
54324,Australia,Australia and Papua New Guinea,Papua New Guinea,"Kavieng, New Ireland",-2.646305556,150.6916389,-1,Severity Unknown
54325,Australia,Australia and Papua New Guinea,Papua New Guinea,"Kavieng, New Ireland",-2.640861111,150.7608611,-1,Severity Unknown
54326,Australia,Australia and Papua New Guinea,Papua New Guinea,"Kavieng, New Ireland",-2.640861111,150.7608611,-1,Severity Unknown
54300,Australia,Australia and Papua New Guinea,Papua New Guinea,"Keng (Karkar Island), Madang",-4.575833333,145.9122222,-1,Severity Unknown
54301,Australia,Australia and Papua New Guinea,Papua New Guinea,"Keng (Karkar Island), Madang",-4.575833333,145.9122222,-1,Severity Unknown
54295,Australia,Australia and Papua New Guinea,Papua New Guinea,"Marangis Village/Karkar Island, Madang Province",-4.588055556,145.8944444,-1,Severity Unknown
54296,Australia,Australia and Papua New Guinea,Papua New Guinea,"Marangis Village/Karkar Island, Madang Province",-4.590833333,145.8952778,-1,Severity Unknown
54297,Australia,Australia and Papua New Guinea,Papua New Guinea,"Marangis Village/Karkar Island, Madang Province",-4.590833333,145.8952778,-1,Severity Unknown
54298,Australia,Australia and Papua New Guinea,Papua New Guinea,"Marangis Village/Karkar Island, Madang Province",-4.590833333,145.8952778,-1,Severity Unknown
54299,Australia,Australia and Papua New Guinea,Papua New Guinea,"Marangis Village/Karkar Island, Madang Province",-4.590833333,145.8952778,-1,Severity Unknown
54302,Australia,Australia and Papua New Guinea,Papua New Guinea,"Marangus (Karkar Island), Madang",-4.586388889,145.9016667,-1,Severity Unknown
54293,Australia,Australia and Papua New Guinea,Papua New Guinea,"Marangus (Karkar Island), Madang",-4.611388889,145.8919444,-1,Severity Unknown
54294,Australia,Australia and Papua New Guinea,Papua New Guinea,"Marangus (Karkar Island), Madang",-4.611388889,145.8919444,-1,Severity Unknown
54333,Australia,Australia and Papua New Guinea,Papua New Guinea,"Nago Island, New Ireland",-2.596666667,150.7669444,-1,Severity Unknown
54334,Australia,Australia and Papua New Guinea,Papua New Guinea,"Nago Island, New Ireland",-2.596666667,150.7669444,-1,Severity Unknown
54335,Australia,Australia and Papua New Guinea,Papua New Guinea,"Nago Island, New Ireland",-2.596666667,150.7669444,-1,Severity Unknown
54327,Australia,Australia and Papua New Guinea,Papua New Guinea,"Nago Island, New Ireland",-2.605833333,150.7647222,-1,Severity Unknown
54328,Australia,Australia and Papua New Guinea,Papua New Guinea,"Nago Island, New Ireland",-2.605555556,150.7652778,-1,Severity Unknown
54329,Australia,Australia and Papua New Guinea,Papua New Guinea,"Nago Island, New Ireland",-2.5975,150.7666667,-1,Severity Unknown
54330,Australia,Australia and Papua New Guinea,Papua New Guinea,"Nago Island, New Ireland",-2.5975,150.7666667,-1,Severity Unknown
54317,Australia,Australia and Papua New Guinea,Papua New Guinea,"Nonovaul Island, New Ireland",-2.670833333,150.6288889,-1,Severity Unknown
54318,Australia,Australia and Papua New Guinea,Papua New Guinea,"Nonovaul Island, New Ireland",-2.670833333,150.6288889,-1,Severity Unknown
54319,Australia,Australia and Papua New Guinea,Papua New Guinea,"Nonovaul Island, New Ireland",-2.683888889,150.6413889,-1,Severity Unknown
54320,Australia,Australia and Papua New Guinea,Papua New Guinea,"Nonovaul Island, New Ireland",-2.683888889,150.6413889,-1,Severity Unknown
54336,Australia,Australia and Papua New Guinea,Papua New Guinea,"Nusa Island, New Ireland",-2.569166667,150.7761111,-1,Severity Unknown
54337,Australia,Australia and Papua New Guinea,Papua New Guinea,"Nusa Island, New Ireland",-2.569166667,150.7761111,-1,Severity Unknown
54331,Australia,Australia and Papua New Guinea,Papua New Guinea,"Nusa Lik Island, New Ireland",-2.579444444,150.7716667,-1,Severity Unknown
54332,Australia,Australia and Papua New Guinea,Papua New Guinea,"Nusa Lik Island, New Ireland",-2.579444444,150.7716667,-1,Severity Unknown
54307,Australia,Australia and Papua New Guinea,Papua New Guinea,"Ungat, New Hanover",-2.672583333,150.2466111,-1,Severity Unknown
54308,Australia,Australia and Papua New Guinea,Papua New Guinea,"Ungat, New Hanover",-2.672583333,150.2466111,-1,Severity Unknown
54309,Australia,Australia and Papua New Guinea,Papua New Guinea,"Ungat, New Hanover",-2.669666667,150.2541389,-1,Severity Unknown
54310,Australia,Australia and Papua New Guinea,Papua New Guinea,"Ungat, New Hanover",-2.669666667,150.2541389,-1,Severity Unknown
54311,Australia,Australia and Papua New Guinea,Papua New Guinea,"Ungat, New Hanover",-2.672916667,150.3043611,-1,Severity Unknown
54312,Australia,Australia and Papua New Guinea,Papua New Guinea,"Ungat, New Hanover",-2.672916667,150.3043611,-1,Severity Unknown
54313,Australia,Australia and Papua New Guinea,Papua New Guinea,"Ungat, New Hanover",-2.676611111,150.3054167,-1,Severity Unknown
54314,Australia,Australia and Papua New Guinea,Papua New Guinea,"Ungat, New Hanover",-2.676611111,150.3054167,-1,Severity Unknown
54315,Australia,Australia and Papua New Guinea,Papua New Guinea,"Ungat, New Hanover",-2.679861111,150.3108056,-1,Severity Unknown
54316,Australia,Australia and Papua New Guinea,Papua New Guinea,"Ungat, New Hanover",-2.679861111,150.3108056,-1,Severity Unknown
2175,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Agincourt Reef No.2,-16.0236,145.8477,-1,Severity Unknown
2174,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Agincourt Reef No.4,-15.9508,145.8168,-1,Severity Unknown
2488,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Barren Island Reef,-23.1649,151.079,-1,Severity Unknown
2489,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Barren Island Reef,-23.1642,151.0697,-1,Severity Unknown
2490,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Barren Island Reef,-23.1649,151.079,-1,Severity Unknown
2491,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Barren Island Reef,-23.1642,151.0697,-1,Severity Unknown
2439,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Big Broadhurst Reef A,-18.9118,147.7439,-1,Severity Unknown
2440,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Big Broadhurst Reef B,-18.8699,147.6952,-1,Severity Unknown
2462,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Black Current Island Ree,-20.0655,148.4699,-1,Severity Unknown
2475,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Brampton Island Reef,-20.8159,149.2661,-1,Severity Unknown
2411,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Britomart Reef,-18.23,146.7286,-1,Severity Unknown
